Source	EgoNetworksCombined	id	Occupation	Political rank	Military rank	RecipientLetterCount by EE ID	AuthorLetterCount by EE ID	Total Letters	CNRS-D ID	Full Name	Full Name Reversed	Particule?	Relationships	Aristo title	Clerical title	Wikipedia URL	VIAF ID	VIAF URL	Academies by VIAF	Wikipedia Image Link	Knowledge Network	Social Network	Professional Network	Religious Network	Academies	Royal Academy	Institut de France	Academy_single	Academiy_single_provincial	Salons	GenderGroup	Nationality	Birth Date	Birth Year	Death Date	Death Year	Birth City	Birth Country	Death City	Death Country	LockeNet	ASmithNet	VoltaireNet	RousseauNet	D'AlembertNet	HumeNet	BenthamNet
EE	Voltaire	duplacharl001385	politician,clergyman			0	2	2		Charles Vincent Du Plaquet	Du Plaquet, Charles Vincent										Political economy			Clergy							Male	French	1730-00-00	1730	1811-00-00	1811		France		unknown	 	 	Voltaire	 	 	 	 
EE	Rousseau	guyotalexa023330	scientist,aristocrat,botanist			0	1	1		Alexandre Nicolas Joseph Guyot, marquis de Maîche-Villecomte	Guyot, Alexandre Nicolas Joseph, marquis de Maîche-Villecomte	Yes		marquis							Sciences_Natural, Sciences	Elite, Aristocracy	Gardening-farming								Male	French	1730-00-00	1730				France		unknown	 	 	 	Rousseau	 	 	 
EE	Rousseau	hoffmfranc001971	businessman			0	3	3		François Joseph Ignace Hoffmann	Hoffmann, François Joseph Ignace												Trade-merchant								Male	French	1730-00-00	1730	1790-00-00	1790	Hagenau	France		unknown	 	 	 	Rousseau	 	 	 
EE	Voltaire	joullclaud002117	army officer,soldier		officer	0	1	1		Claude Joully de Varenne	Joully de Varenne, Claude	Yes										Military									Male	French	4/13/1730	1730				France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	letonlouis002284	diplomat,prime minister	minister		0	3	3		Louis Charles Auguste Le Tonnelier de Breteuil, baron de Preuilly	Le Tonnelier de Breteuil, Louis Charles Auguste, baron de Preuilly	Yes		baron								Elite, Government, Aristocracy, Elite									Male	French	3/7/1730	1730	11/2/1807	1807	Azay-Le-Ferron	France		France	 	 	Voltaire	 	 	 	 
EE	Rousseau	predejacqu023197	army officer,soldier		officer	0	4	4		Jacques François de Pré de Feins	Pré de Feins, Jacques François de	Yes										Military									Male	French	1730-00-00	1730				France		unknown	 	 	 	Rousseau	 	 	 
CNRS-D	D'Alembert					0	0	0	Angiviller	Charles-Claude de Flahault de la Billarderie, comte d'Angiviller 	Angiviller, Charles-Claude	Yes		comte		http://en.wikipedia.org/wiki/Charles-Claude_Flahaut_de_la_Billaderie,_comte_d'Angiviller	4.9493701E7	http://viaf.org/49493701		upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Comte_d%27Angiviller.jpg/220px-Comte_d%27Angiviller.jpg		Elite, Aristocracy, Government									Male	French	1730-00-00	1730	1809-00-00	1809	Saint-Remy-en-l''Eau	 France	Altona	 Denmark	 	 	 	 	 	 	 
CNRS-D	D'Alembert					0	0	0	Buffevent	Joseph Buffevent	Buffevent, Joseph																				Male	French	1730-00-00	1730	1800-00-00	1800					 	 	 	 	 	 	 
EE	Voltaire, Rousseau	moultpaulc002622	clergyman,Huguenot pastor			291	161	452		Paul Claude Moultou	Moultou, Paul Claude						2.0816335E7	http://viaf.org/viaf/20816335					Publishing	Protestant_Non-Anglican_Calvinist							Male	French	1731-00-00	1731	1787-00-00	1787	Montpellier	France	Coinsoins	Switzerland	 	 	Voltaire	Rousseau	 	 	 
EE	Voltaire	cairefranc000926	army officer,soldier		officer	47	0	47		François de Caire	Caire, François de	Yes									Letters	Military									Male	French	11/7/1731	1731	2/1/1792	1792	Antibes	France	Metz	France	 	 	Voltaire	 	 	 	 
EE	Voltaire	taulepierr001216	diplomat,civil servant	diplomat		25	3	28		Pierre de Taulès	Taulès, Pierre de	Yes										Government									Male	French	1731-00-00	1731	1820-00-00	1820	Ile d'Oléron	France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	charddanie000597	judge,governor,colonial	governor		17	1	18		Daniel Marc Antoine Chardon	Chardon, Daniel Marc Antoine						2.2488312E7	http://viaf.org/22488312	Académie de marine		Political economy	Elite, Government	Legal		Académie de marine	Yes		Yes			Male	French	1731-00-00	1731	1805-00-00	1805	Paris	France		unknown	 	 	Voltaire	 	 	 	 
EE, CNRS-D	Voltaire, Rousseau, D'Alembert	gagnijoach001668	physician,doctor			2	2	4	Gagnière	Joachim Gagnière	Gagnière, Joachim												Medical								Male	French	1731-00-00	1731	1800-00-00	1800		France		unknown	 	 	Voltaire	Rousseau	D'Alembert	 	 
EE	Voltaire	auberjeanl000124	journalist,poet,author			2	1	3		Jean Louis Aubert	Aubert, Jean Louis						5.911659E7	http://viaf.org/59116590			Letters_Literary		Artist, Cultural								Male	French	2/15/1731	1731	11/10/1814	1814	Paris	France	Paris	France	 	 	Voltaire	 	 	 	 
EE	Rousseau	lavieclair023137	aristocrat,author			2	1	3		Claire Marie de La Vieuville, marquise de Saint-Chamond	La Vieuville, Claire Marie de, marquise de Saint-Chamond	Yes		marquise							Letters_Literary	Elite, Aristocracy									Female	French	1731-00-00	1731	1792-00-00	1792		France		unknown	 	 	 	Rousseau	 	 	 
EE	Voltaire	bureguill0000923	publisher			1	1	2		Guillaume François de Bure	Bure, Guillaume François de	Yes					8.8823525E7	http://viaf.org/88823525					Publishing								Male	French	1731-00-00	1731	1782-00-00	1782		unknown		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire, Rousseau	desbojeana001285	author,playwright			2	0	2		Jean Auguste Desboulmiers	Desboulmiers, Jean Auguste						5.6632807E7	http://viaf.org/56632807			Letters_Literary	Military	Cultural								Male	French	1731-00-00	1731	1771-00-00	1771		France		unknown	 	 	Voltaire	Rousseau	 	 	 
EE	Voltaire	janinjean0002064	doctor,eye surgeon			2	0	2		Jean Janin de Combe-Blanche	Janin de Combe-Blanche, Jean	Yes									Sciences_Medicine		Medical								Male	French	1731-00-00	1731	1799-00-00	1799	Carcassonne	France		unknown	 	 	Voltaire	 	 	 	 
EE, CNRS-D	Voltaire, D'Alembert	jouinjeann002116	journalist,author,textbook writer			1	1	2	Sauseuil	Jean Nicolas Jouin, chevalier de Sauseuil	Jouin, Jean Nicolas, chevalier de Sauseuil	Yes		chevalier			2.28700754E8	http://viaf.org/228700754			Letters_Literary	Aristocracy	Cultural, Education								Male	French	5/18/1731	1731	1801-00-00	1801		France		unknown	 	 	Voltaire	 	D'Alembert	 	 
EE	Voltaire	cailhjeanf000501	poet,author,playwright,critic			1	0	1		Jean François Cailhava de L'Estendoux	Cailhava de L'Estendoux, Jean François	Yes					5.6646628E7	http://viaf.org/56646628			Letters_Literary		Artist, Cultural								Male	French	4/28/1731	1731	6/26/1813	1813	Toulouse	France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	caillandre000503	playwright,bookseller			1	0	1		André Charles Cailleau	Cailleau, André Charles						1.967536E7	http://viaf.org/19675360			Letters_Literary		Trade-merchant, Cultural, Publishing								Male	French	1731-00-00	1731	1798-00-00	1798		France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	duvoianner024760	clergyman's wife			1	0	1		Anne Duvoisin	Duvoisin, Anne																				Female	French	1731-00-00	1731				France		unknown	 	 	Voltaire	 	 	 	 
EE		guinelouis001868	army officer,soldier,tutor		officer	1	0	1		Louis Félix Guinement, chevalier de Keralio	Guinement, Louis Félix, chevalier de Keralio	Yes		chevalier		http://en.wikipedia.org/wiki/Louis-Félix_Guinement_de_Kéralio	3.2026224E7	http://viaf.org/32026224			Letters_Literary	Military, Aristocracy	Education								Male	French	1731-00-00	1731	1795-00-00	1795		France		unknown	 	 	 	 	 	 	 
EE	Voltaire	letelamabl002279	aristocrat			1	0	1		Amable Emilie Le Tellier de Souvré, comtesse de Saint-Hérem	Le Tellier de Souvré, Amable Emilie, comtesse de Saint-Hérem	Yes		comtesse								Elite, Aristocracy									Female	French	1731-00-00	1731	1759-00-00	1759		France		unknown	 	 	Voltaire	 	 	 	 
EE		vernitheod023050	politician,revolutionary			1	0	1		Théodore Vernier	Vernier, Théodore						4.4351607E7	http://viaf.org/44351607			Political economy	Government									Male	French	3/31/1731	1731	2/3/1818	1818	Lons-le-Saulnier	France	Paris	France	 	 	 	 	 	 	 
EE		berthnicol023697	priest			0	0	0		Nicolas Hubert Berthereau	Berthereau, Nicolas Hubert													Catholic_Clergy							Male	French	3/29/1731	1731	11/30/1810	1810		France		unknown	 	 	 	 	 	 	 
EE		calasanner024843	merchant's daughter			0	5	5		Anne Rose Calas	Calas, Anne Rose												Trade-merchant								Female	French	1731-00-00	1731				France		unknown	 	 	 	 	 	 	 
EE	Rousseau	duboiguill023167	poet,author,playwright,translator			0	1	1		Guillaume Dubois de Rochefort	Dubois de Rochefort, Guillaume	Yes					3.209441E7	http://viaf.org/32094410			Letters_Literary	Government	Artist, Cultural								Male	French	1731-00-00	1731	1788-00-00	1788	Lyons	France		unknown	 	 	 	Rousseau	 	 	 
EE		groujeann0023481	priest,author,devotional author			0	0	0		Jean Nicolas Grou	Grou, Jean Nicolas					http://en.wikipedia.org/wiki/Jean_Grou	7.1437778E7	http://viaf.org/71437778			Letters_Literary, Letters_Religious		Education	Catholic_Jesuit							Male	French	1731-00-00	1731	1803-00-00	1803		France		England	 	 	 	 	 	 	 
EE		huetplouis023457	civil servant			0	1	1		Louis Huet-Poisson	Huet-Poisson, Louis											Government									Male	French	1731-00-00	1731	1799-00-00	1799		France		unknown	 	 	 	 	 	 	 
EE		madinpierr023924	priest			0	1	1		Pierre Madin	Madin, Pierre													Catholic_Clergy							Male	French	1731-00-00	1731	1802-00-00	1802		France		unknown	 	 	 	 	 	 	 
EE		prieujeanl024544	priest,teacher,scrivener			0	0	0		abbé Jean Louis Prieur	Prieur, abbé Jean Louis				abbé						Letters_Religious		Education, Artisan	Clergy							Male	French	1731-00-00	1731	10/23/1771	1771	Paris	France	Paris	France	 	 	 	 	 	 	 
EE		roquehenri023618	army officer,diplomat,soldier	diplomat	officer	0	6	6		Henri Étienne Roques Bouchard, marquis de Clausonnette	Roques Bouchard, Henri Étienne, marquis de Clausonnette	Yes		marquis								Military, Government, Elite, Aristocracy									Male	French	5/6/1731	1731	1797-00-00	1797	Beaucaire	France		unknown	 	 	 	 	 	 	 
EE	Voltaire	eliedjeanb001477	lawyer			54	3	57		Jean Baptiste Jacques Élie de Beaumont	Élie de Beaumont, Jean Baptiste Jacques	Yes					5.4202214E7	http://viaf.org/54202214			Letters_Literary		Legal								Male	French	1732-00-00	1732	1786-00-00	1786	Carentam	France	Paris	France	 	 	Voltaire	 	 	 	 
EE, CNRS-D	Voltaire, D'Alembert, Hume	suardjeanb003259	academy member,author,censor	censor		20	4	24	Suard Jean-Baptiste-Antoine	Jean Baptiste Antoine Suard	Suard, Jean Baptiste Antoine					http://en.wikipedia.org/wiki/Jean-Baptiste-Antoine_Suard	8.9808442E7	http://viaf.org/89808442	Académie française; Institut de France	upload.wikimedia.org/wikipedia/commons/c/c9/Jean-baptiste-antoine-suard.jpg	Letters_Literary, Political economy	Government, Elite			French Academy	Yes	Yes			Encyclopedistes, Holbach, Epinay, Lespinasse, Tencin	Male	French	1/15/1732	1732	7/20/1817	1817	Besançon	France	Paris	France	 	 	Voltaire	 	D'Alembert	Hume	 
EE	Voltaire, Rousseau	lefrajosep002252	academy member,scientist,astronomer			12	3	15		Joseph Jérôme Le Français de Lalande	Le Français de Lalande, Joseph Jérôme	Yes				http://en.wikipedia.org/wiki/Jérôme_Lalande	9.5196947E7	http://viaf.org/95196947	Académie de marine; Académie des sciences; Académie des sciences, belles-lettres et arts de Rouen; Société d'émulation de l'Ain		Sciences_Mathematical		Education		Royal Society, St-Petersburg Academy of Sciences, Royal Swedish Academy of Sciences, Prussian Academy of Sciences, Académie des sciences, Académie de marine, Academy of Rouen, Société d'émulation de l'Ain	Yes				Neuf Sœurs, Freemason	Male	French	7/11/1732	1732	4/4/1807	1807	Bourg-en-Bresse	France		unknown	 	 	Voltaire	Rousseau	 	 	 
EE, CNRS-D	Voltaire, D'Alembert	ameloantoi000071	government minister	minister		7	7	14	Amelot de Chaillou	Antoine Jean Amelot de Chaillou, marquis de Combrande	Amelot de Chaillou, Antoine Jean, marquis de Combrande	Yes		marquis			2.42663607E8	http://viaf.org/242663607				Aristocracy, Elite, Government								Lespinasse	Male	French	1732-00-00	1732	1795-00-00	1795		France		unknown	 	 	Voltaire	 	D'Alembert	 	 
EE, CNRS-D	D'Alembert	lespijeann001102	salon hostess			3	8	11	Lespinasse	Jeanne Julie Éléonore de L'Espinasse	L'Espinasse, Jeanne Julie Éléonore de	Yes				http://en.wikipedia.org/wiki/Jeanne_Julie_Éléonore_de_Lespinasse	4932664	http://viaf.org/4932664		http://upload.wikimedia.org/wikipedia/commons/8/86/Julie_de_Lespinasse.jpg	Letters_Literary	Elite								Deffand, Lespinasse, Geoffrin	Female	French	11/9/1732	1732	5/23/1776	1776	Lyons	France	Paris	France	 	 	 	 	 	 	 
EE	Rousseau	martefranc023312	unknown			3	3	6		François Joseph Marteau	Marteau, François Joseph												Artisan								Male	French	6/10/1732	1732	1795-00-00	1795	Boulogne-sur-mer	France		unknown	 	 	 	Rousseau	 	 	 
EE	Voltaire	thomaantoi003303	academy member,poet,author,critic			4	1	5		Antoine Léonard Thomas	Thomas, Antoine Léonard					http://en.wikipedia.org/wiki/Antoine_Léonard_Thomas	9877946	http://viaf.org/9877946	Académie des sciences, belles-lettres et arts de Rouen; Académie française	http://upload.wikimedia.org/wikipedia/commons/c/c9/Antoine-L%C3%A9onard_Thomas.jpg	Letters_Literary	Elite	Artist		French Academy, Academy of Rouen	Yes				Lespinasse, Geoffrin	Male	French	10/1/1732	1732	9/17/1785	1785	Clermont-Ferrand	France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	lacropierr001040	lawyer,author			4	1	5		Pierre Firmin de La Croix	La Croix, Pierre Firmin de	Yes					3.2051528E7	http://viaf.org/32051528			Letters_Literary		Legal, Education								Male	French	1732-00-00	1732	1786-00-00	1786		France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	mirbeignac001133	lawyer,civil servant			2	3	5		Ignace Frédéric de Mirbeck	Mirbeck, Ignace Frédéric de	Yes					7.6411866E7	http://viaf.org/76411866			Political economy	Government	Legal								Male	French	1732-00-00	1732	12/6/1818	1818	Lunéville	France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	vosgefranc001245	artist,art teacher			4	0	4		François Devosges	Devosges, François					http://en.wikipedia.org/wiki/François_Devosge	6.1144869E7	http://viaf.org/61144869					Artist, Education								Male	French	1/25/1732	1732	12/22/1811	1811	Gray	France	Dijon	France	 	 	Voltaire	 	 	 	 
EE	Voltaire	henribenoi001938	engraver,cartoonist			2	1	3		Benoît Louis Henriquez	Henriquez, Benoît Louis						2.4841649E7	http://viaf.org/24841649					Artist								Male	French	1732-00-00	1732	1806-00-00	1806	Paris	France	Paris	France	 	 	Voltaire	 	 	 	 
EE		lenoijeanc002318	government minister	minister		1	2	3		Jean Charles Pierre Le Noir	Le Noir, Jean Charles Pierre						1.486909E7	http://viaf.org/14869090				Government, Elite									Male	French	1732-00-00	1732	1807-00-00	1807		France		unknown	 	 	 	 	 	 	 
EE	Rousseau	feydeannem023290	aristocrat			2	0	2		Anne Marie Henriette Feydeau de Brou, marquise de Mesmes	Feydeau de Brou, Anne Marie Henriette, marquise de Mesmes	Yes		marquise								Aristocracy, Elite									Female	French	1732-00-00	1732	1819-00-00	1819		France		unknown	 	 	 	Rousseau	 	 	 
EE	Voltaire	collenicol000704	antiquarian,librarian			1	0	1		Nicolas Anselme Collenot	Collenot, Nicolas Anselme										Letters_Literary		Cultural								Male	French	6/21/1732	1732	8/20/1813	1813	Abbeville	France	Abbeville	France	 	 	Voltaire	 	 	 	 
EE	Voltaire	labormarie002172	aristocrat			1	0	1		Marie Françoise de Laborde Desmartres	Laborde Desmartres, Marie Françoise de	Yes										Aristocracy, Elite									Female	French	4/4/1732	1732			Clermont-Ferrand	France		unknown	 	 	Voltaire	 	 	 	 
EE, CNRS-D	Voltaire, D'Alembert	luneapierr002402	teacher,educationalist			1	0	1	Luneau de Boisjermain	Pierre Joseph François Luneau de Boisjermain	Luneau de Boisjermain, Pierre Joseph François	Yes					9897034	http://viaf.org/9897034			Letters		Education								Male	French	1732-00-00	1732	1801-00-00	1801		unknown		unknown	 	 	Voltaire	 	 	 	 
EE	Rousseau	ormoycharl023238	author			1	0	1		Charlotte d'Ormoy	Ormoy, Charlotte d'	Yes					5.9444963E7	http://viaf.org/59444963			Letters_Literary										Female	French	1732-00-00	1732	1791-00-00	1791		France		unknown	 	 	 	Rousseau	 	 	 
EE		caronpierr000543	playwright,government agent			0	0	0		Pierre Augustin Caron de Beaumarchais	Caron de Beaumarchais, Pierre Augustin	Yes				http://en.wikipedia.org/wiki/Pierre_Beaumarchais	2.9529962E7	http://viaf.org/29529962		upload.wikimedia.org/wikipedia/commons/thumb/a/ae/D%27apr%C3%A8s_Jean-Marc_Nattier%2C_Portrait_de_Pierre-Augustin_Caron_de_Beaumarchais_%28Biblioth%C3%A8que-mus%C3%A9e_de_la_Com%C3%A9die-Fran%C3%A7aise%29_-001.jpg/250px-D%27apr%C3%A8s_Jean-Marc_Nattier%2C_Portrait_de_Pierre-Augustin_Caron_de_Beaumarchais_%28Biblioth%C3%A8que-mus%C3%A9e_de_la_Com%C3%A9die-Fran%C3%A7aise%29_-001.jpg	Letters_Literary	Government, Elite, Court	Cultural							Arnould	Male	French	1/24/1732	1732	5/18/1799	1799	Paris	France	Paris	France	 	 	 	 	 	 	 
EE		chambantoi000587	author,language tutor			0	0	0		Antoine Chamberland	Chamberland, Antoine										Letters_Literary		Education								Male	French	1732-00-00	1732	1803-00-00	1803		France		unknown	 	 	 	 	 	 	 
EE		desclpierr023764	notary			0	1	1		Pierre Olivier Descloseaux	Descloseaux, Pierre Olivier												Legal								Male	French	1732-00-00	1732	1816-00-00	1816		France		unknown	 	 	 	 	 	 	 
EE	Rousseau	duboiclaud024369	unknown			0	1	1		Claude François Dubois	Dubois, Claude François																				Male	French	1732-00-00	1732	1796-00-00	1796		France		unknown	 	 	 	Rousseau	 	 	 
EE		fromalouis023346	lawyer,adventurer			0	0	0		Louis Fromage de Longueville	Fromage de Longueville, Louis	Yes											Legal, Cultural								Male	French	1732-00-00	1732	1786-00-00	1786		France		unknown	 	 	 	 	 	 	 
EE	Rousseau	loysejeanl023339	courtier,financier			0	1	1		Jean Louis Loyseau de Bérenger	Loyseau de Bérenger, Jean Louis	Yes										Court, Government	Finance-banking								Male	French	1732-00-00	1732	5/8/1794	1794		France	Paris	France	 	 	 	Rousseau	 	 	 
EE		mandajeanf023322	priest,author,travel writer			0	1	1		Jean François Mandard	Mandard, Jean François						2.9664512E7	http://viaf.org/29664512			Letters_Literary			Clergy							Male	French	1732-00-00	1732	1803-00-00	1803		France		unknown	 	 	 	 	 	 	 
EE	Voltaire	saintalexa001198	government minister,prince	minister		0	1	1		Alexandre Marie Léonor de Saint-Mauris, prince de Montbarey	Saint-Mauris, Alexandre Marie Léonor de, prince de Montbarey	Yes		prince							Letters_Literary	Government, Military, Elite, Aristocracy									Male	French	1732-00-00	1732	1796-00-00	1796	Besançon	France		unknown	 	 	Voltaire	 	 	 	 
EE		saintmarie023661	aristocrat			0	1	1		Marie Françoise de Saint-Belin, comtesse de Buffon	Saint-Belin, Marie Françoise de, comtesse de Buffon	Yes		comtesse								Aristocracy, Elite									Female	French	7/11/1732	1732	1769-00-00	1769		France		unknown	 	 	 	 	 	 	 
CNRS-D	D'Alembert					0	0	0	Me(s)nilglaise	Alphonse Me(s)nilglaise	Me(s)nilglaise, Alphonse																				Male	French	1732-00-00	1732	1814-00-00	1814					 	 	 	 	D'Alembert	 	 
EE	Voltaire, Rousseau	ribotjean0002963	businessman,art collector			32	8	40		Jean Ribotte	Ribotte, Jean										Collector, Letters		Trade-merchant								Male	French	1733-00-00	1733	12/16/1805	1805	Le Carla	France	Montauban	France	 	 	Voltaire	Rousseau	 	 	 
EE	Voltaire	blindadrie000323	author,playwright			34	4	38		Adrien Michel Hyacinthe Blin de Sainmore	Blin de Sainmore, Adrien Michel Hyacinthe	Yes					7438966	http://viaf.org/7438966			Letters_Literary		Cultural								Male	French	2/15/1733	1733	9/26/1807	1807		France		unknown	 	 	Voltaire	 	 	 	 
